Cancer_Type	Gene1	Gene2	N	CLOCK16_Mutated_Patients	Mean_CLOCK16_Genes_Per_Patient	Observed_CoMutation	Permutation_Expected	Observed_Expected_Ratio	Permutation_SD	Permutation_Z	Permutation_P	Direction	FDR_within_cancer	FDR_global	Robust_Significant
liver hepatocellular carcinoma	CRY2	RORB	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12195686675105576	-0.13666033828736737	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CRY2	RORC	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12972830432598095	-0.12847363382463328	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CRY2	TIMELESS	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.13225728410533727	-0.1260170037469723	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1D	CSNK1E	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.13149893230334495	-0.12674374137289263	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1D	NPAS2	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.13620633324673873	-0.12236337525124388	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1D	NR1D1	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12586649370433634	-0.13241543619874802	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1D	NR1D2	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.135824905081815	-0.1227070002856059	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1D	PER1	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12235381908916684	-0.13621697132739788	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1D	PER2	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.1274203029087568	-0.13080071453449096	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1D	PER3	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12316849048236635	-0.13531599357428822	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1D	RORA	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12701438212000454	-0.13121873592960379	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1D	RORB	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.13189196165405567	-0.12636605337922174	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1D	RORC	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.1296767967184597	-0.1285246635360028	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1D	TIMELESS	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12663298776921886	-0.131613941677193	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1E	NPAS2	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.11540832685812069	-0.144414767291065	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1E	NR1D1	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12663298776921886	-0.131613941677193	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1E	NR1D2	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.1223785015832641	-0.1361894977552652	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1E	PER1	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.1376120768986895	-0.12111340110749673	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1E	PER2	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.13189196165405567	-0.12636605337922174	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1E	PER3	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.13186526777314975	-0.12639163403769552	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1E	RORA	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12739455615250492	-0.13082714968381287	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1E	RORB	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.11913882409164778	-0.13989282497740452	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1E	RORC	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12470731811533418	-0.13364626004748723	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	CSNK1E	TIMELESS	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.1376120768986895	-0.12111340110749673	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NPAS2	NR1D1	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12395312193585026	-0.1344594343924004	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NPAS2	NR1D2	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12395312193585026	-0.1344594343924004	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NPAS2	PER1	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12274940627829597	-0.13577798192261883	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NPAS2	PER2	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.13331979379200104	-0.1250126946090929	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NPAS2	PER3	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12704004847839023	-0.13119222533594752	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NPAS2	RORA	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.1289550810991724	-0.12924397026162338	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NPAS2	RORB	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.1354975496405594	-0.12300345438629039	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NPAS2	RORC	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12397780869859319	-0.13443266050286132	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NPAS2	TIMELESS	53	53	1.0377358490566038	1	0.016666666666666666	60.0	0.12965057241328598	7.584488946171177	0.017198280171982803	Enriched	1.0	1.0	False
liver hepatocellular carcinoma	NR1D1	NR1D2	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.1354975496405594	-0.12300345438629039	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NR1D1	PER1	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12553173232924877	-0.13276855467072488	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NR1D1	PER2	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.1344803647260435	-0.1239338300473764	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NR1D1	PER3	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12274940627829596	-0.13577798192261886	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NR1D1	RORA	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.13149893230334495	-0.12674374137289263	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NR1D1	RORB	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12855385100906516	-0.12964735428650356	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NR1D1	RORC	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12930364242044506	-0.128895569797432	1.0	Depleted	1.0	1.0	False
liver hepatocellular carcinoma	NR1D1	TIMELESS	53	53	1.0377358490566038	0	0.016666666666666666	0.0	0.12235381908916684	-0.13621697132739788	1.0	Depleted	1.0	1.0	False
